timestamp,likes,comments,hasImages,postUrl,text
"2026-07-22T21:31:11.656+08:00","17","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486374886060429312/","【Aggressive Module House Stocking Supports NAND Spot Prices, but Rebound Momentum Remains Weak】  Overall spot market remains sluggish due to withering consumer demand. However, a certain module house, who recently saw a high visibility on enterprise SSD orders, has turned to the spot market to stock up aggressively, as suppliers are insufficient in wafers and higher in quotations. This led to a temporal halt to the depletion of spot prices. Having said that, most buyers have reached their limit of cost tolerance, aside from stocking activities among specific module houses, where order pulls from the consumer end remains on the passive end. Without support from substantial buy orders, the overall spot market still lacks momentum in price rebounds. Spot prices of 512Gb TLC wafers dropped by 1.28% this week (July 20), arriving at US$18.931.  📷 Related news from  hashtag #TrendForce: https://buff.ly/3xtxMXH 🔗 📷 For more on  hashtag #NAND Price: https://buff.ly/3VLrT2w 🔗"
"2026-07-22T21:31:21.231+08:00","28","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486359645767409665/","【DRAM Spot Market Edges Higher as Branded DDR4 Demand Supports Prices】  The DRAM spot market has seen a slight overall uptick this week, with inquiries largely focused on branded DDR4 chips. However, transactions are generally limited due to suppliers’ reluctance to sell at perceived low prices and buyers’ hesitation to chase higher prices. The average spot price of mainstream chips (i.e., DDR4 1Gx8 3200MT/s) increased by 3.27% from US$39.8 last week (July 15) to US$41.1 this week (July 21).  📷 Related news: https://buff.ly/3U1g2fb 🔗 📷 For more on  hashtag #DRAM Price: https://buff.ly/3VK49vr 🔗"
"2026-07-22T21:31:21.231+08:00","22","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486344569266012160/","📈 TSMC won’t follow memory makers’ 4–5x price surge, but reportedly plans price hikes of up to 10% from 2027. As costs rise, how will major customers like Apple be impacted?  👀 Notably, the foundry giant is reportedly adding a 10–15% surcharge on HPC orders that exceed customers’ original commitments. The move targets its key growth engine, with HPC already accounting for 66% of sales in 2Q26.  💡More: https://buff.ly/PkrXBKy 🔗   hashtag #TSMC"
"2026-07-22T21:31:30.876+08:00","6","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486369404012810240/","👀 SK hynix is expected to post a record-high operating margin of up to 77% in 2Q26. The key question: can operating profit exceed KRW 65T, given its lower exposure to soaring conventional DRAM prices due to its HBM-heavy product mix?  📊 Meanwhile, LTAs are reshaping SK hynix's earnings outlook, as brokerages reportedly trim their 2026–2027 forecasts—not due to weaker demand, but to reflect more realistic pricing assumptions in an increasingly LTA-driven memory market.  💡More: https://buff.ly/efZ0g1t 🔗   hashtag #SKhynix"
"2026-07-24T19:31:30.876+08:00","2","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485185630776397825/","👀 SK hynix has reportedly begun recruiting 3D-Stacked DRAM-on-Logic engineers and is said to have secured a U.S. customer. Could this mark the start of a new memory architecture for on-device AI?  📱 Unlike package-on-package (PoP), 3D-Stacked DRAM-on-Logic offers shorter interconnects and more I/O channels within the same footprint, with mobile APs seen as a key application.  💡More: https://buff.ly/fCm0GIW 🔗   hashtag #SKhynix  hashtag #DRAM  hashtag #AI"
"2026-07-24T19:31:30.876+08:00","2","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484821984800071680/","[News] SK hynix Reportedly Hires for 3D-Stacked DRAM-on-Logic With a U.S. Customer; Targets On-Device AI"
"2026-07-21T21:31:44.581+08:00","179","1",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486276588704141312/","💥 AMD is taking on NVIDIA with Helios, its first rack-scale AI system. Backed by Microsoft, the platform packs 31TB of HBM4 and delivers 1,400TB/s of memory bandwidth.  👀 Helios could be a big win for memory makers. With its MI450 GPUs expected to pack more HBM4 than NVIDIA’s next-gen chips, AMD is poised to become a much bigger customer for Samsung and SK hynix.  💡More: https://buff.ly/KJ31Nhd 🔗   hashtag #AMD  hashtag #Microsoft  hashtag #HBM4"
"2026-07-20T21:31:44.581+08:00","16","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486217429790998529/","💰 TSMC adds another US$100B, taking its U.S. investment to US$265B — a record foreign direct investment. Even with U.S. fab costs reportedly 4–5x higher than Taiwan, it's doubling down on one thing: more 2nm capacity.  🤔 The timing is notable: Intel’s 18A yields are rising, with reports it may shift up to 90% of Nova Lake production back in-house from TSMC.  💡More: https://buff.ly/e7AiZKF 🔗   hashtag #TSMC  hashtag #Intel"
"2026-07-24T12:31:53.767+08:00","1","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483883805435604993/","🚀 AMD's latest AI platform isn't just about 2nm. TSMC's CoWoS-L and SoIC advanced packaging could also benefit, with CoWoS visibility extending through 2027 and 2028.   👀 Meanwhile, AMD's MI450, MI455X, and future AI chips are expected to drive SoIC demand, with TSMC's SoIC capacity estimated to reach 15,000–20,000 wafers per month by the end of 2026.  💡More: https://buff.ly/Ij7IzYT 🔗   hashtag #AMD  hashtag #TSMC  hashtag #NVIDIA  hashtag #CoWoS"
"2026-07-24T12:31:53.767+08:00","1","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483822929965846529/","[News] AMD Unveils MI455X Targeting Nvidia Rubin; TSMC 2nm, CoWoS-L Demand Seen Rising"
"2026-07-24T09:31:53.767+08:00","3","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483815364590616577/","🤔 The glass substrate race is heating up — but SKC’s Absolics is reportedly falling behind schedule. Reliability tests are now set for year-end, with mass production said to be pushed to 2027.  💥SKC has begun shipping glass substrate evaluation samples to global customers back in April, reportedly including AMD and AWS.  💡More: https://buff.ly/UIscESd 🔗   hashtag #SKC  hashtag #Absolics"
"2026-07-24T09:31:53.767+08:00","3","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483800272134299648/","[News] SKC Reportedly Pushes Glass Substrate Mass Production to 2027, Targets Final Validation by Year-end"
"2026-07-18T21:31:53.767+08:00","1","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483437910483197952/","⚛️ Not More Chips, But Smarter Systems DeepSeek-V4 is the first Chinese model to achieve domestic substitution at the inference stage, using system-level redesign to offset compute constraints instead of waiting for better chips. That shift is accelerating hardware-software co-design across China's AI industry, letting open-source models compete globally on price-performance.   Unpack the co-design playbook 👉 https://buff.ly/lBIqid4   hashtag #TrendForce  hashtag #SelectedTopics"
"2026-07-17T21:32:03.437+08:00","58","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483416497969745920/","🤖 As the humanoid robot industry rapidly takes shape, who controls the supply of key components has become a core question.  In this week's deep dive, we cover: 🔹 China's ultra-bionic humanoid robot boom, and the companion economy behind it 🔹 Why the US is betting on AI while China bets on scale 🔹 Who really controls the supply chain, mapped with our Component Supply Chain Influence Index (CSCII)  Read more on Substack: https://pse.is/9ccau4 🔗   hashtag #Robotics  hashtag #HumanoidRobots  hashtag #PhysicalAI"
"2026-07-17T21:32:03.437+08:00","10","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483396344984862720/","📢 What’s next for TSMC after its earnings call? Foreign brokerages see CapEx staying on an upward path — reaching the high end of US$60–64B in 2026E and potentially surging to US$90B by 2028, fueled by rising EUV costs.  🚀 TSMC’s advanced-node mix is also set for a reshuffle: 2nm and 3nm capacity keep ramping, while 5nm is expected to decline from 2027.  💡More: https://buff.ly/RbhGtXO 🔗   hashtag #TSMC"
"2026-07-17T21:32:12.954+08:00","8","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483362378349199360/","🤔 Intel is already running High-NA EUV in mass production. Samsung's two machines, worth roughly KRW 1 trillion, have yet to be deployed as the company reportedly remains cautious on foundry investment amid signs of a turnaround.  👀 Samsung's 2nm yield has reportedly reached ~55%, nearing the ~60% level for stable mass production, suggesting cost—not technology—may now be the key constraint.   💡More: https://buff.ly/BRaSxwV 🔗   hashtag #Samsung  hashtag #Intel  hashtag #ASML  hashtag #EUV"
"2026-07-17T21:32:12.954+08:00","6","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483159006916829184/","💰 Despite near-term margin pressure from 2nm ramp-up and overseas fab expansion, TSMC raised its 2026 outlook on stronger customer demand, lifting capex 15% to $60–64B and raising its USD revenue growth forecast from 30% YoY to 40%+.  🌍 However, TSMC als notes that as it expands its global footprint, overseas fabs are expected to dilute gross margin by 2–3% initially, widening to 3–4% over time.   💡More: https://buff.ly/e6xuP4q 🔗   hashtag #TSMC"
"2026-07-17T21:32:12.954+08:00","16","1",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483076734754590721/","TSMC Delivers Strong 2Q26 Results as 2nm Process Contributes Revenue for the First Time  TSMC reported strong results for 2Q26, driven by robust demand from the HPC market. Quarterly revenue reached $40.2B, up 33.7% YoY, while gross margin climbed to 67.7%. Net income surged 77.4% YoY, setting a new company record.  Advanced Nodes Approach 80% of Revenue TSMC announced that its 2nm process contributed wafer revenue for the first time in 2Q26, accounting for 3% of total wafer revenue. Combined with 3nm (30%), 5nm (33%), and 7nm (11%), technologies at 7nm and below represented 77% of total wafer revenue during the quarter.  The company also noted that, as 2nm remains in the capacity ramp-up phase, inventory days increased by seven days QoQ to 87 days.  Cost Optimization Offsets Overseas Expansion Pressure TSMC attributed its 1.5 percentage-point QoQ improvement in gross margin to 67.7% primarily to internal cost optimization and higher capacity utilization. These gains were partially offset by the margin dilution associated with the ongoing expansion of overseas fabs. Capital expenditures totaled $15.7B during the quarter.  North America Remains TSMCs Largest Market From an end-market perspective, HPC remained the primary growth driver, contributing 66% of quarterly revenue and growing 20% QoQ. Geographically, customers in North America accounted for 78% of total revenue, maintaining the region's position as TSMC's largest market.  📊 More semiconductor insights: https://buff.ly/3LTbtDT 📊 More TSMC financial charts: https://buff.ly/4cYZj3N"
"2026-07-17T21:33:46.138+08:00","7","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483030202801950720/","📢 TSMC delivered another record-breaking quarter, with 2Q26 net income rising 77% and EPS reaching NT$27.25 (US$4.31 per ADR unit). More notably, gross margin climbed further to 67.7%, beating guidance.  👉 Analysts highlight strong demand for TSMC’s leading-edge 3nm and 2nm nodes, along with CoWoS advanced packaging, as key growth drivers powering its AI momentum.  💡More: https://buff.ly/B4AinAI 🔗   hashtag #TSMC"
"2026-07-17T21:33:46.138+08:00","11","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7483022682716999680/","📈 The semiconductor price hike wave has reached the top of the supply chain. ASML is reportedly seeking higher prices for both EUV and DUV tools as booming chip demand boosts its pricing power — but TSMC may not be backing down.  🤔 While mature node demand remains robust, some Chinese customers have reportedly agreed to a 10% price hike for ASML’s mature DUV systems.  💡More: https://buff.ly/hLs1Aw2 🔗   hashtag #ASML  hashtag #TSMC"
"2026-07-17T21:33:55.598+08:00","10","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7482999991201079296/","📡 CPO Cuts Power 30-40%, Barriers Remain 2026 marks CPO's first year of volume production, cutting power roughly 30-40% versus 1.6T-equivalent LPO, with large-scale procurement set for 2027-2028. Fiber alignment, thermal management, and testing costs still constrain the ramp, while silicon photonics wafers, InP substrates, and FAUs stay concentrated among few suppliers.   Map the CPO supply chain risks 👉 https://buff.ly/pZGLHP2   hashtag #TrendForce  hashtag #SelectedTopics"
"2026-07-17T21:33:55.598+08:00","13","1",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7482713107635630080/","📈 ASML is raising the bar again: the EUV leader boosted its 2026 sales outlook for the second time this year as customers ramp expansion. China’s 2Q share slipped to 14%, while Taiwan jumped to 30% from 23%.  🔥 ASML spotlighted Intel’s High-NA EUV adoption for Panther Lake on 18A, while expecting EUV and DUV tool capacity to rise 30% annually in 2027 and 2028.  💡More: https://buff.ly/xDtpUV5 🔗   hashtag #ASML  hashtag #EUV"
"2026-07-17T21:34:05.135+08:00","14","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7482630064015335424/","Weekly Average Spot Price of  hashtag #NAND_Flash from  hashtag #TrendForce.  📖 Related news: https://buff.ly/meQAgdk 🔗 📊 For more on NAND Price: https://buff.ly/eNt0bsS 🔗"
