timestamp,likes,comments,hasImages,postUrl,text
"2026-07-02T17:40:23.568+08:00","96","6",yes,"","CANADA'S PHOTONICS MOMENT: WHY THE CPFC SPINOFF CHANGES EVERYTHING FOR WESTERN SEMICONDUCTOR SUPPLY CHAINS  The Canadian Photonics Fabrication Center is being spun off from the National Research Council Canada / Conseil national de recherches Canada as a private, independent foundry. That is not a minor administrative change. It is the moment a fragmented set of assets becomes a coherent supply chain.  I chatted with Paul Slaby, Managing Director of the Canadian Semiconductor Council, to understand what this actually means -- for the industry, for AI infrastructure, and for Western supply chain sovereignty.  A few things that struck me from this conversation: CPFC is now the only pure-play III-V foundry in North America. One of very few in the world. And it sits at the center of a cluster most people outside the industry have not yet mapped: Ciena's global R&D is managed out of Ottawa. Nokia's Optical Division is headquartered there. Jabil's co-packaged optics R&D facility is in Kanata. Inphos, building devices directly from CPFC output, is run by Joe Costello. This is not a collection of companies. It is a supply chain.  Paul is direct about what scaling this requires. Current CPFC assets are around half a billion dollars. He puts the investment needed to make this fully competitive -- from wafer capacity expansion to the R&D required to hit the yields AI applications demand from high-power indium phosphide -- somewhere between $5 billion and $10 billion. Large numbers. But not TSMC-scale silicon numbers. And the demand justification is there: the compound semiconductor market is forecast to grow from roughly $5 billion today to $30 billion within five years, driven almost entirely by AI data center optical interconnect requirements.  We also get into critical minerals. Canada holds the second-largest known reserves of the rare earth materials that III-V manufacturing depends on. The challenge is not what is in the ground. It is the decade-long timeline to bring a mine from discovery to production-ready output. That conversation on substrate supply and minerals sovereignty is one of the more frank exchanges in the interview.  If you are building partnerships in Canada, evaluating the Ottawa photonics cluster, or trying to understand where Western compound semiconductor capacity is actually coming from -- this is 15 minutes worth your time."
"2026-07-02T17:40:23.568+08:00","17","1",yes,"","Difficult to understand the timing of this move by Optica corporate member Leidos when quantum is becoming ever more important to the defense and financial security sector. Given the news, I expect others will quickly secure this team of talent, which ranks among the smartest in the world. I wish everyone success in the next assignment. Please keep in touch."
"2026-07-02T17:40:23.568+08:00","17","1",yes,"","When I started at Leidos in late 2020, I persuaded leadership to invest in quantum — from a whiteboard idea to a weapons-grade team doing real science. A $25M DARPA quantum-networking program. Single-photon detectors measured to ~1%. Fault-tolerant algorithms for problems classical machines can't touch. Photonic devices taken from design to fabricated silicon.  Recently, Leidos wound that team down.  I don't say this lightly: this is one of the most talented groups I've ever had the privilege to build alongside. ""Smart"" doesn't cover it. These are the people you want in the room when the problem looks impossible — and they're now available.  So I'm doing the most useful thing I can: putting my name behind every one of them.  If you lead a team in quantum, photonics, sensing, or advanced computing — or you just hire brilliant scientists and engineers — read this list and reach out. I'll make the intro personally.  In no particular order:  Dr. Nam N. — quantum algorithms. PI on DARPA Quantum Benchmarking; makes quantum computing useful for hard chemistry and linear systems. 15+ papers, multiple patents. Shreya K. Patel, PhD — nanophotonics, magnetics, and device fabrication. All-optical computing and neural networks; turns light into computation — and wins the grants to fund it. Dr. Matthew Wampler — theoretical quantum physicist. Designs the control and error-correction protocols that make qubits behave. Physical Review X / PRB author. Ashlee Henig, PhD, PMP — the rare scientist-program-manager: ran a $25M DARPA program and brought it from Red to Green, on schedule and on budget. Dr. Benjamin McDowell — quantum materials and integrated-photonic device design; lead contributor on a winning ARPA-I quantum-sensing submission. Chamithri Adikarige — experimental physicist. Single-photon detectors and integrated photonics; built wafer-level test platforms (formerly PsiQuantum). Zach Hainsel — optical and quantum sensing across DARPA programs; 20+ DoD field tests, co-PI experience. Pranav Kalinadhabhotla — quantum sensing: NV-diamond magnetometry, QKD, and a DoD SBIR award. Ranjani Sundaram — quantum networking and distributed quantum computing; algorithms that cut comms cost and latency 50–80%. (NVIDIA CUDA-Q intern; Stony Brook PhD.) Eli Briskin — photonics and optical engineering; experimental automation and photonic-IC test at MIT Lincoln Lab. Exceptional early-career talent. Grace Neil — rising quantum-optics researcher; laser and atomic (rubidium) spectroscopy. An undergraduate researcher with real momentum.  Several of them hold active security clearances.  The best thing you can do in ten seconds: share this, or tag someone hiring.   And to this team — it was an honor. You built something real, and the work doesn't disappear because an org chart changed. The best is ahead of you.   hashtag #Quantum  hashtag #QuantumComputing  hashtag #QuantumSensing  hashtag #Photonics  hashtag #Hiring"
"2026-07-02T17:40:23.568+08:00","15","0",yes,"","MEET THE PEOPLE TEACHING MACHINES TO SEE. Here is your chance to review this excellent online meeting, which went live on Tuesday, June 23rd. We explore AI-driven stereo vision, Time-of-Flight, structured light, what's left of LiDAR, and the emerging field of photonic radar, to see how photonics is driving 3D sensing toward mass adoption while reducing size, weight, power, and cost.  Our Optica online industry meeting on 3D Sensing went very well, and the speaker lineup brings together the people actually building the photonic technology behind self-driving cars, robotics, and augmented reality. Here is a look at each.  Zach Bonefas, Automation Technology Leader at John Deere, is putting autonomy to work in the field. Deere's second-generation autonomy kit uses 16 cameras for a 360-degree view, with LiDAR added where vision alone is not enough.   Apurva (Chirag) Jain, SVP of Product, Marketing, and Customer Success at Lumotive, is behind the Light Control Metasurface that steers laser beams without moving parts, enabling fully solid-state LiDAR.   Dimitri Geskus, CTO of Chilas Lasers, builds the ultra-narrow-linewidth tunable lasers that coherent sensing depends on.   Remus Nicolaescu, CEO of Pointcloud Inc., is packing more than 0.6 million photonic components onto a single chip for coherent 4D imaging that captures distance and speed at once. See how the single-chip approach works.   Filipe Couto, Application Engineer at Flexcompute, works on the Tidy3D simulation platform that shortens the path from optical design to working hardware, including the metasurfaces powering next-generation LiDAR. Watch AI-assisted photonic simulation in action.   https://lnkd.in/eZRhhE6Y  Moderating the session were Olga Raz, Director of Technology for Optics and Optical Systems at Optica and me. Feedback on this session is encouraged."
"2026-06-25T17:40:23.568+08:00","52","1",yes,"","WILL YOU BE IN THE ROOM TO DO GLOBAL BUSINESS? One room. 24 and 25 September in Malaga, Southern Spain. Meet the people who actually set the photonics agenda. The Optica Global Photonics Economic Forum 2026 has confirmed its speaker line-up, and it reads like the org chart of the entire industry. CEOs, CTOs and founders from the companies building the lasers, chips, optics and quantum hardware that everyone else writes roadmaps around.  A quick look at who is on stage: They will include.... Aldo Kamper, CEO, ams OSRAM. Andreas Bechtolsheim, Co-Founder & Chief Architect, Arista Networks. M. Ashkan Seyedi, Director Networking, NVIDIA. Michael Hurlston, President & CEO, Lumentum. Satish Dhanasekaran, President & CEO, Keysight Technologies. John T.C. Lee, President & CEO, MKS Inc. Edwin Roks, President & CEO, TTM Technologies. Hong Hou, President & CEO, Semtech. Mark Gitin, CEO, IPG Photonics. Hagen Zimer, CEO Laser Technology, TRUMPF. Gregg Bartlett, CTO, GlobalFoundries. David Rothenstein, SVP & Chief Strategy Officer, Ciena. Jennifer Cable, President, Thorlabs. Marisa Edmund, Chairman & CEO, Edmund Optics. Mark Thompson, Co-Founder & CTO, PsiQuantum. Ben Bloom, CEO, Atom Computing. Richard Murray, Co-Founder & CEO, ORCA Computing. Carlos Abellan, Co-Founder & CEO, Quside. Chuck Mattera, Chair & CEO, Avalanche Thinking. Dave Welch, CEO, AttoTude. Holly Hulse, President & CEO, Lightera. Johan Feenstra, CEO, SMART Photonics. Albert Hasper, CEO, PHIX Photonics Assembly. Arne Leinse, CEO, LioniX International. R. Martin Roscheisen, CEO, Diamond Foundry. John Morris, CTO, Seagate Technology, with Brendan Lafferty, VP Wafer Process Development. Paul Meissner, VP & GM Photonics, Applied Materials. Jason Wildt, VP & GM Photonics, Jabil. Yves LeMaitre, CEO, Lightwave Logic. Stefano Concezzi, Corporate VP, ficonTEC. Plus Elizabeth Nolan, CEO, Optica, Gisele Bennett, 2026 Optica President, and the Mayor of Malaga, Francisco de la Torre Prados. And that is the short version....  So here is the real question. Would two days of direct access to this many decision-makers move the needle for your business? A supplier you have been chasing for a year. A customer you have never had a reason to meet. A competitor whose strategy you would love to understand. They are all going to be standing in the same exhibition hall, at the same coffee breaks, at the same receptions. You probably already know exactly what you need. But how will you formulate your opening question?   Do NOT tell us what it is. Sign up now to lock in the early-bird rate, and ask it in person. Global Photonics Economic Forum 2026. Malaga, 24 to 25 September. Registration is open here: https://lnkd.in/eiyZTQEV"
"2026-06-25T17:41:02.166+08:00","18","0",yes,"","REINDUSTRIALISATION IS NOT about turning the clock back. In a tense geopolitical moment, the easy instinct is to protect legacy industries. The leaders actually building capacity have rejected that. You do not reshore by fighting for an industry someone else has dominated for generations. You reshore by owning the one that comes next.  Jensen Huang said it plainly at Coherent Corp.'s groundbreaking in Sherman, Texas: you cannot compete with someone doing what they have done for 50 or 100 years, so you look for a transition, a phase shift, a new industry where new skills, new factories and new companies can exist. The plants that were unnecessary or insufficient before, for chips, packaging and photonics, are precisely the ones AI now demands.  We have seen this pattern before. Automotive lighting did not defend the headlight. As ams OSRAM CEO Aldo Kamper has described, the value moved to sensing, visualisation and new semiconductor content. Lead, never follow. Photonics and semiconductor leaders understood this early, and they understood something else: in challenging geopolitics, a strong regional strategy is not optional. Jim Anderson is scaling 6-inch indium phosphide at Coherent in Texas, the building blocks of AI infrastructure, backed by CHIPS Act support and a NVIDIA relationship spanning more than two decades. Edwin Roks, now CEO of TTM Technologies, carries the same conviction from semiconductors and advanced electronics. What unites them is not nostalgia. It is a clear plan built for the technology arriving, not the one leaving.  The hard question is regional. North America, Europe and Asia each need a different route to a defensible position, and no single playbook covers all three. That is the agenda at the Global Photonics Economic Forum in Málaga on 24 and 25 September. If you want to influence the global photonics conversation, join a boardroom-level group of CEOs, CTOs, investors and policymakers working through the regional strategies that decide who grows in a volatile landscape. check the lineup and be in the room. https://lnkd.in/gBuRVF89"
"2026-06-25T17:41:02.166+08:00","18","0",yes,"","The future of AI depends on more than breakthrough chips.  It requires the infrastructure that connects processors, memory, servers, and datacenters at unprecedented scale.  At our Sherman expansion event, Jim Anderson and Jensen Huang discussed why connectivity, optical networking, and manufacturing capacity are becoming increasingly important as AI systems continue to evolve.  The next generation of AI will be built on both computing and connectivity.  Watch the conversation below.   hashtag #AIInfrastructure  hashtag #AdvancedManufacturing  hashtag #SemiconductorIndustry  hashtag #Photonics  hashtag #USManufacturing  hashtag #SupplyChainResilience  hashtag #EconomicDevelopment  hashtag #Innovation  hashtag #CoherentCorp"
"2026-07-23T17:40:02.166+08:00","73","2",yes,"","EIGHT COMPANIES, ONE MESSAGE: QUANTUM IS READY TO SCALE Time for some reporting from the exhibition floor in Glasgow, where Optica Quantum 2.0 and the Quantum Industry Summit were co-located for the first time (15 to 18 June, Scottish Event Campus). The throughline: quantum is moving from the lab to the production line.  What stood out: VIAVI Solutions (Ines Brunn): the MAP platform to test photonics and emulate quantum signals over a network before deployment. Proximion, nkiw part of Hexatronic (Husain Imam): chirped fibre Bragg gratings extending QKD reach and characterising entangled sources. AeroDIODE (Paul Renard ): custom narrow-linewidth laser diodes with low-noise electronics. Noisy Labs (Dr. Axel Schönbeck): commercial squeezed-light lasers for quantum sensing and computing. nVent SCHROFF (Udo Weiss): modular chassis, cooling and infrastructure to take systems from bench to volume. G&H (Gooch & Housego) (Gary Sinclair): optical coatings and fibre-coupled modulators with high extinction ratios. SmarAct Group (Ezzeddine Ben Ammar): compact positioning for 4 K, ultra-high vacuum and non-magnetic environments. Exail (Clément RAIGNER): CV-QKD from off-the-shelf components, plus Muquans quantum gravimeters.  Three takeaways: scale fast, deploy now with reliable off-the-shelf parts, and watch quantum converge with AI, defence and space. The capital is following too, with Quantinuum's recent Nasdaq listing.  Thanks to all who shared their time. https://lnkd.in/e3Mj_ap8 Hope to see you in Paris in December."
"2026-07-23T17:40:02.166+08:00","74","0",yes,"","WHAT DID QUIX JUST MAKE OBSOLETE? EVERY PHOTONIC QUANTUM COMPUTER THAT CAME BEFORE IT. That was the claim from Jelmer Renema, co-founder and Chief Scientist of QuiX Quantum, at last week's Optica Quantum Industry Summit in Glasgow, collocated this year with Quantum 2.0. On the exhibition floor, he announced Carina, which QuiX is calling the first universal photonic quantum computer deployed to a customer site.  Universal is the operative word. It means the machine can execute any quantum algorithm, including the famous ones like Shor's and Grover's that require arbitrary quantum computation rather than a narrow set of operations tailored to the hardware. Until now, most of the field has been building algorithms to fit the computer. QuiX is arguing the order should be reversed.  The technology that makes this possible, according to Renema, is feed-forward. A photonic computer works by sending photons through an optical system. If you can switch that optical system in real time based on what some of the photons are doing, you can steer it toward arbitrary quantum computations. Doing that at the speed of light demands a tight combination of fast electronics, high-quality detectors, precise optics, and nonlinear optics, all integrated into a single package. Bringing those components together in a deployed device is what QuiX says makes prior delivered systems obsolete.  Carina is NOT a lab demonstration. Renema said it is in production, commercially available, and purchasable today, with cloud access already live through QuiX's website. The design choices are aimed squarely at the AI data center buildout: room temperature operation, modular architecture, and scaling through fiber connections, which positions photonic quantum hardware to ride the same infrastructure wave that is already pulling photonics into data centers.  On scaling, Renema was direct about the open problems the Summit kept returning to: losses in fiber to chip coupling and modulator efficiency. His case for optimism is that the hardware requirements can be relaxed through software. He pointed to the long-run reduction in qubits needed to run Shor's algorithm, and to a photonics-tailored error correction strategy QuiX says outperforms conventional quantum error correction by a factor of four, lowering the cost of the machine.  The roadmap from here is utility scale: large systems of interlinked, fiber-coupled optical racks on a data center floor, stabilized and controlled by a classical computer alongside them, running real industry workloads. With Xanadu, PsiQuantum, IonQ and others in the room, Renema's summary of the week was blunt. The race is on, and quantum utility is now on the horizon."
"2026-07-23T17:40:11.578+08:00","0","0",yes,"","Excellent summary. Worth your time reading."
