scrapedAt,page,postUrl,timestampText,exactDate,reactions,reactionsBreakdown,comments,shares,text
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02WjtzeHf8JwdHocjUZvjdzLXg9y9oZXT8zvDDa9bUuqrcKkqybgeLsxmrB7bQgjZrl?comment_id=988429437344256,15h,"Tuesday, July 7, 2026 at 7:00 PM",20,Like: 20 people,,,"先進製程背後的隱形冠軍！日本 CMP 研磨液大廠 
#Fujimi
 全球市占率超過八成，大客戶包含 
#台積電
 與 
#英特爾
。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02haHuJSQL9eivBbNiStpCAyYw8LfKBDjMR6dE9o6TWyadD9RYLbdTSsZRgACNbccml?comment_id=1018587844468891,15h,"Tuesday, July 7, 2026 at 6:40 PM",68,Like: 68 people,,,"#AI
 面臨過度投資？
#臻鼎
 直接將今年資本支出從 500 億狠砸至 800 億元打破疑慮！"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0258RNJN7YnfS2VRwfxv7cXQtN3Xms8vkWuaPtLoKZXjtmbVYc6Ydm8nriHgk6ummXl?comment_id=1011063421533603,15h,"Tuesday, July 7, 2026 at 6:20 PM",23,Like: 21 people; Haha: 2 people,,,台股擬延長交易至 15:30！工商協進會理事長吳東亮表示，台股已躍升全球第五大市場，延長時段對接國際並非壞事。
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0xdKSunery7gxHVfCD9Py5uCs3xqGsZ1fHHgaCqQPyg5UEPvkF8KFrJobj9b2Q2Ubl?comment_id=1905210393480454,15h,"Tuesday, July 7, 2026 at 6:00 PM",43,Like: 43 people,,,"#美光
 自高點重摔 22%，
#三星
 也上演同樣慘劇..."
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0BMgwXFKH6zgYfHcBKhtJKJRQPWAL6PoxMSUj153tFMB4dSbQouvqKCrtqq7T5nTdl?comment_id=1559442702255511,16h,"Tuesday, July 7, 2026 at 5:45 PM",19,Like: 17 people; Wow: 2 people,,,"#AI
 強勁需求超乎想像！
#Omdia
 大幅上修 2026 年中國半導體市場年增率至 92.9%，規模衝上 8,120.8 億美元。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02gfKoCuiY3wqfw3nteRDFbvRrEyFcwXWpKZAXpz5XxHbaHR4ibQAbuJgeRjFmbVq3l?__cft__[0]=AZYjhixfTMk9BWzLEQ6QR5R1QAschP_4kACQxywln4J_nuUuGRK-b8JKvhxVGo_byyAX_yyA7RJBAeYFnA_RroiXJaElo0OqEIa_4-m0qTLXJByvLWIetMefDlaaVZM0IAFsUkWtJ4GMp3reG65h4GgkGH4jEG-g0ONBD6CIGzTtwquuSrSEaOaXjWLJ7Ya7Fxo,,"Tuesday, July 7, 2026 at 5:30 PM",7,Like: 6 people; Wow: 1 person,,,不只聖嬰現象影響台灣！最新研究指出，西北太平洋海洋熱浪自 1970 年以來持續增強，並受北大西洋大氣波動跨海盆影響，發生將更頻繁持久。
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0Ed4RJg2Uu6bUSMV1dEbE7t52nLG7Q2GFmrn6ZEPBKmzPtcRrTCYJfkuEDFiPQUqxl?comment_id=27515292531472160,16h,"Tuesday, July 7, 2026 at 5:15 PM",37,Like: 35 people; Wow: 2 people,,,"台股衝近 47,000 點後迎來千點震盪！不過免驚，路博邁投信指出，目前融資比僅 0.4%，AI 盈餘成長達 52%，真實數據戳破過熱迷思。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02up3kiLnXnSMxSD5A7mqQ2JQSEF7FKE3T1cfMDR5cXJWGro4ncqTxiwJbXyrJEcaHl?comment_id=1684710810181321,16h,"Tuesday, July 7, 2026 at 5:00 PM",19,Like: 17 people; Haha: 1 person; Wow: 1 person,,,"#高盛
 報告指出，美避險基金已連四週拋售半導體與硬體股，資金轉向防禦型資產。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02SuYbFf1z9bVxzwdVQ9vy6edfBxWXeKySKBC7d6WRHuwBD1HK2buHUxMhqG9ydM77l?comment_id=1306998404756635,18h,"Tuesday, July 7, 2026 at 4:45 PM",21,Like: 21 people,,,緩解缺鐵與血荒新利器！泰宗取得國際大廠 CSL 高劑量鐵注射劑「鐵林傑」獨家總代理權。
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid022HjR2jyQoosrktoW1k6ovLgqsLeqAChqogsoBwbJ4T6e9TRU8oRe1eGDDYgUQAC4l?comment_id=2539047573192443,16h,"Tuesday, July 7, 2026 at 4:30 PM",23,Like: 23 people,,,"#旺宏
 6 月營收大增 216.1% 創歷史新高，隨新一代 
#AI
 機櫃量產，NOR Flash 第 3 季價格看漲 40%。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid031T2Jq8TmKhZdsinharRj5F7hcYtXyES4yEi9J6yboqDSxSo5Zh9Lq4Q1VaHHJBXcl?__cft__[0]=AZb6kZSEG-iMBwrn9E85PUQGv1imyMUBK3mx-ytJeeDZWDPCMQwwTBvyydJoYF1TIKuqq7l7CPbLq8zQLNBc5jCVGL7e5lNiapKn9mJN2qqeCaGr04FqikJRTgER1u4r_LPcIxyEdZeF4HF0WbEO1JKKJhhnbjEWppBsfcsgc7gE1D7njcOliERVwd7J6IfYA8U,,"Tuesday, July 7, 2026 at 4:20 PM",29,Like: 29 people,,,"埃及改寫足球歷史！隊史首度闖進世界盃 16 強，保證抱回 1,500 萬美元最高獎金。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02KuB5qXebgoXvZ7wtyyyFG4NyU21SbfZ8KwgWD1CiZp28izEq6hUmpxYwMGtWQJXGl?comment_id=1666595164641277,16h,"Tuesday, July 7, 2026 at 4:00 PM",79,Like: 63 people; Haha: 8 people; Wow: 8 people,,,韓股驚傳全面走跌！因外資拋售與利多出盡，韓國 KOSPI 指數今日一度重挫 8%，觸發今年第 6 次熔斷。
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0TDg8GXCjgyqWwsyCZivB2pg37W3q3nuUn9e8qQJqkAZ214f9BHErerWvzt31xC8fl?comment_id=1046922591243485,18h,"Tuesday, July 7, 2026 at 3:45 PM",15,Like: 14 people; Wow: 1 person,,,"#上詮
 獲高盛首評「買進」，目標價高喊 864 元！受惠 
#AI
 基礎建設與 
#CPO
 交換器放量，外資預估 2025 至 2030 年淨利年複合成長率達 250%。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02EbkMF252KutzSSfwvbsoWh2JdmDmWpYxstabji549eokUT36uo4R9GjGzrsy9c9zl?comment_id=1543533263898826,18h,"Tuesday, July 7, 2026 at 3:30 PM",30,Like: 27 people; Wow: 3 people,,,"#AMD
 今年股價已飛漲 157.77%！高盛看好代理型 AI 需求，大舉將目標價調高至 640 美元，刺激股價再漲 6.61%。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0eTfCBDLADWiJ3F3R97ooDfuSW9V3HQsCVd7GCzQDFHnLDAynRSudhDW112e8jnBfl?comment_id=1923319774961764,20h,"Tuesday, July 7, 2026 at 3:15 PM",19,Like: 16 people; Wow: 3 people,,,"借車給別人，
#FSD
 就不能用？
#特斯拉
 最新 iOS App 程式碼曝光，未來可能透過車內攝影機進行駕駛身分認證，不符註冊帳號就拒絕啟用 FSD。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0KpUmr36TCRAYQsRbG7bmCP6cckauVB3WdFjVBoLnWMNDswvVAqFB4qSU28EuXRF9l?comment_id=1538816507968448,19h,"Tuesday, July 7, 2026 at 3:00 PM",14,Like: 12 people; Wow: 2 people,,,"#亞馬遜
 營運 21 年的「人工人工智慧」平台 MTurk 宣布停止接受新客戶！"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0t9wkkTA864zGyUDrtiXhKKtgBbJqnRRNqofkXvp3VXoK1PJKJd4bu57msEXaYLQ9l?comment_id=2088706272064228,16h,"Tuesday, July 7, 2026 at 2:54 PM",267,Like: 267 people,,,"SemiAnalysis 的看空報告屢遭推翻！
#SemiAnalysis四大爭議事件整理
… 
See more"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0dwsV5NervAeFKsU2j2amSyikSRcahovVHYusc9MbsEfu6F2VZzbEV2u84Lhzjgcl?comment_id=1393994376120409,2h,"Tuesday, July 7, 2026 at 2:45 PM",42,Like: 36 people; Haha: 6 people,,,"#川普
 強硬放話若無法達成協議就「做個了結」，更揚言能在 1 小時內炸毀橋梁並切斷能源。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid025HGTk1tPpiQb14JJD5SsKnnx1bCDmJ2nvcEURRJ7WQxeMD47dbQQf2zaiiLkxGsBl?__cft__[0]=AZaa3_f2SxmP4Q5jNk1E8iqBmoqnjFnxZYzIOUFMhXbh7TCVVIjJ6Mi_5lkRXnqcYm9kzMIYtPnm0okyt22x3UXqwZnI-cj0EzQbQQSENxJ__z8Z-Pnw9rTKLXLSBu5eJteaVxRGMgfiTwMKK__XlgBK3fY4b1jNBRPCxiRgZSqsLei2sxNpFbOv0wIcosogztI,,"Tuesday, July 7, 2026 at 2:30 PM",18,Like: 16 people; Wow: 2 people,,,人型機器人商用大戰全面開打！研究顯示美中正掀起路線爭霸：中國宇樹科技加速 IPO 衝刺規模製造與成本優勢；美國 Figure AI 則專注升級自主智慧與決策。
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0gnkahuwNcH2aJG4z9GWG2s4tyHtANpstpjxTbCArsxHU4W8trpgGbVY29kWck4CVl?comment_id=2036592796965149,16h,"Tuesday, July 7, 2026 at 2:15 PM",73,Like: 68 people; Wow: 5 people,,,"#iPhone18Pro
 主機板影像外洩！首款 2 奈米 A20 Pro 晶片採用全新封裝，將記憶體移至側邊以改善散熱。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0jzJPXUsZkUMHrKU29eG1Y7sqS67SUvnxJ5GaJFzf4fhYicr8wavNPYYPLbnuUx3Kl?comment_id=923481384114019,21h,"Tuesday, July 7, 2026 at 2:00 PM",21,Like: 21 people,,,"#JEDEC
 將 
#HBM5
 厚度標準放寬至 1,000 微米，加上輝達等客戶延後高堆疊需求，
#三星
 與 
#SK海力士
 在 
#HBM4
 恐跳過混合鍵合。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02SccmV1PpQo3NbLW3jep7dwvMFuuihTnyupPDtAd3hhyQeRBGB6kiXith4QcdRYmtl?comment_id=1757802315658543,16h,"Tuesday, July 7, 2026 at 1:45 PM",42,Like: 42 people,,,"#美國製造
 的 
#AI
 晶片其實沒那麼純？
#輝達
 與 
#英特爾
 雖然極力擴大美國本土晶圓產能，
#台積電
 亞利桑那廠也已產出 
#Blackwell
 晶圓，但因缺乏關鍵的 
#先進封裝
 與 
#HBM
 產能，晶片仍得橫跨 7,000 英里送回台灣進行 
#CoWoS
 封裝。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02UrU95DQx5sd3e6bWJHHwQJpuu2a1FyC5wMNZ6t2emX7DZesDdb6rP81sGSEueknLl?comment_id=1915020839070840,20h,"Tuesday, July 7, 2026 at 1:30 PM",20,Like: 18 people; Wow: 2 people,,,中國掌控全球稀土就無往不利？最新研究自揭致命弱點！雖然中國供應全球逾 60% 稀土，裝備產量驚人，但占商業價值八成以上的高階材料與關鍵專利，仍牢牢掌握在美日手中。
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid031uTCuQkKpnG5xyzSi3ny5TG5EQSFrisBiRtErWLecLGYucevrJVVBSTPXekqFBQjl?comment_id=28573955685526889,18h,"Tuesday, July 7, 2026 at 1:15 PM",16,Like: 14 people; Wow: 2 people,,,"#聯想
 在全球版 
#ThinkBook
 筆電搭載 
#長江存儲
 SSD。
#蘋果
 也因成本壓力，傳出正爭取美政府許可，擬於未來 iPhone 18 導入中國記憶體。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0NQKH46bEvNrn4KuvprVeoMbpYcy3wShCkpHgkPtdcGThCFqWcQxKXFWR3jpdw6enl?__cft__[0]=AZaHnbGL5Akzg1sPqk1j2v-zpcU9-t92UNcCZ7d6JaQ4NGFcxEmXrdGVN7VZa3Fdv_cK5V6a-aU1yOovtJQGNFRNJhWQJ4PIsAq-oRowwML_RA5G4Yl4HBUHaUD5Vp9-_AXK7_fidUvj9FQtYKBVcHLSBsMu9mc-0y5u52rDWkoMEotVSAGdFIHK2fbCztvCBF4,,"Tuesday, July 7, 2026 at 1:00 PM",62,Like: 51 people; Haha: 11 people,,,美國智庫最新報告指出，中國其實面臨著「台灣海峽困境」！統計顯示，中國高達 33% 的進口與 16% 的出口行經台海，對其依賴度更勝馬六甲海峽。
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02Eaf1QzXH3LoVquMadwuHwJ8k2bxdCQKZ58x5UHus1bAFYcR4QdM25vthLCtz2WeXl?comment_id=1340094571003184,22h,"Tuesday, July 7, 2026 at 12:45 PM",15,Like: 14 people; Wow: 1 person,,,"#OpenAI
 已祕密遞交 IPO 申請，目標估值將突破 1 兆美元。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02m2FmnHga9rqRYHduM72nWDvoiV37DKFUFs94uWjThD75YUqGC36gtns9QMpuu3EZl?comment_id=1334327728894516,22h,"Tuesday, July 7, 2026 at 12:30 PM",9,Like: 8 people; Wow: 1 person,,,邊緣 AI 晶片新創 Syntiant 正式遞件申請赴美 IPO。
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02T8m18whceHLYvRBKJK3ESp8Nu2q8RfkDmRgyHuttTaM3WWKRY9vZFufeb2M83ypWl?comment_id=3208969405956161,21h,"Tuesday, July 7, 2026 at 12:15 PM",15,Like: 14 people; Wow: 1 person,,,"#台股
 最賺 ETF 進行分割！
#群益臺灣加權正二
 00685L 上半年狂飆 136.84%，今日 1 拆 24 後參考價僅 12.75 元，早盤即爆 60 萬張天量。"
2026-07-08T05:04:43.054637+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0e3xg7EZ4m8T7pqP1Pf2fyhz4NEAihhJJgBXDVqePAaUq3q2bJhPvY97FMPQTnczol?__cft__[0]=AZZs62S0olAu7TmH4e0AA74YazXM6ziy9Uv8LTzNUeUtG68UF0kdrE1H0k9X-Tdnb5XOo4FJdvfO4WSl8qJeE1IsZRwx1PB9yPR-pyohm6YyFvJAf_OQNWKYFeml7m3fK7ABZiawISuqLKy86H3nn3jP8ne-6hTy_O99LOnG6kp8qA-Qv7DrQUb5Cf7Nw6wR5uw,,"Tuesday, July 7, 2026 at 12:01 PM",274,Like: 274 people,,,"輝達 Oberon 與 Kyber 兩大機櫃比較一次看！
#輝達駁斥新機櫃卡關傳聞
… 
See more"
