timestamp,views,likes,retweets,replies,hasImages,keywords,tweetUrl,text,translated_text,hasVideo
2026-07-16T13:10:30.000+08:00,7332,33,5,,no,"nvidia; nvidia cosmos; device vision; robot policy","https://x.com/nvidianewsroom/status/2077621876839379306","We’re also expanding the NVIDIA Cosmos Coalition to Japan and introducing NVIDIA Cosmos 3 Edge, a new 4-billion-parameter model for on-device vision reasoning and robot policy deployment.","We’re also expanding the NVIDIA Cosmos Coalition to Japan and introducing NVIDIA Cosmos 3 Edge, a new 4-billion-parameter model for on-device vision reasoning and robot policy deployment.",no
2026-07-16T07:25:40.000+08:00,10578,92,16,3,no,"nvidia; ai nvidia; japan enterprises; research institutions; nemotron; open models","https://x.com/nvidianewsroom/status/2077535097759162555","Japan’s enterprises, startups, and research institutions are building industry-specialized AI with NVIDIA Nemotron open models, data, and libraries, helping advance AI tailored to the country’s language, industries, and workforce. ","Japan’s enterprises, startups, and research institutions are building industry-specialized AI with NVIDIA Nemotron open models, data, and libraries, helping advance AI tailored to the country’s language, industries, and workforce. ",no
2026-07-01T01:52:24.000+08:00,12070,232,48,9,no,"nvidia; nvidia bionemo; agent toolkit; ai goes; life sciences; integrated anthropic","https://x.com/nvidianewsroom/status/2072015409885093943","NVIDIA BioNeMo Agent Toolkit is now integrated with Anthropic’s Claude Science.  Life sciences organizations increasingly need AI that goes beyond chat — agents that can reason over scientific questions and act on them using real computational tools. NVIDIA BioNeMo Agent Toolkit","NVIDIA BioNeMo Agent Toolkit is now integrated with Anthropic’s Claude Science.  Life sciences organizations increasingly need AI that goes beyond chat — agents that can reason over scientific questions and act on them using real computational tools. NVIDIA BioNeMo Agent Toolkit",no
2026-06-25T09:29:34.000+08:00,64542,62,11,4,yes,"#bio2026; nvidia; nvidia kimberly; genentech ceo; ai infrastructure; powell joined; medicine secure","https://x.com/nvidianewsroom/status/2069956130365718649","At #BIO2026, NVIDIA’s Kimberly Powell joined  @genentech  CEO Ashley Magargee and  @katiecouric  to discuss AI’s role in medicine.  Secure, scalable AI infrastructure is becoming critical to the next era of discovery.","At #BIO2026, NVIDIA’s Kimberly Powell joined  @genentech  CEO Ashley Magargee and  @katiecouric  to discuss AI’s role in medicine.  Secure, scalable AI infrastructure is becoming critical to the next era of discovery.",no
2026-06-25T09:29:34.000+08:00,2449,18,2,,no,"bionemo agent; ai agents; agent toolkit; accelerate discovery; giving ai","https://x.com/nvidianewsroom/status/2069956132949332447","More on BioNeMo Agent Toolkit, giving AI agents tools to accelerate discovery:","More on BioNeMo Agent Toolkit, giving AI agents tools to accelerate discovery:",no
2026-06-23T21:19:46.000+08:00,14519,189,43,10,no,"nvidia; agent toolkit; launches bionemo; scientific workflows; nemotron nemoclaw","https://x.com/nvidianewsroom/status/2069410082765332629","Today, NVIDIA launches BioNeMo Agent Toolkit.  Backed by a decade of R&D, it adds Nemotron, NemoClaw & OpenShell to turn scientific workflows into repeatable, agent-executable tasks.   This gives any agent and AI platform the capability to synthesize knowledge, call models,","Today, NVIDIA launches BioNeMo Agent Toolkit.  Backed by a decade of R&D, it adds Nemotron, NemoClaw & OpenShell to turn scientific workflows into repeatable, agent-executable tasks.   This gives any agent and AI platform the capability to synthesize knowledge, call models,",no
2026-06-22T22:04:32.000+08:00,29329,210,42,9,no,"nvidia; nvidia halos; halos robotics; robotics safety; gives machines","https://x.com/nvidianewsroom/status/2069058960179470378","NVIDIA announces NVIDIA Halos for Robotics, the industry’s only full-stack, open robotics safety system.  As robots move alongside people and equipment, Halos gives machines that sense, decide and act in the real world a single common safety architecture.","NVIDIA announces NVIDIA Halos for Robotics, the industry’s only full-stack, open robotics safety system.  As robots move alongside people and equipment, Halos gives machines that sense, decide and act in the real world a single common safety architecture.",no
2026-06-19T05:58:53.000+08:00,5970,120,15,7,no,"nvidia; ai 20; nvidia kari; kari briski; vp generative; named fast","https://x.com/nvidianewsroom/status/2067728785156583886","Congratulations to NVIDIA’s Kari Briski, VP of Generative AI, named one of Fast Company’s AI 20 for 2026.  Kari helps developers build and run AI agents at scale, advancing the NVIDIA full-stack AI platform that turns massive streams of data into faster, more capable AI systems.","Congratulations to NVIDIA’s Kari Briski, VP of Generative AI, named one of Fast Company’s AI 20 for 2026.  Kari helps developers build and run AI agents at scale, advancing the NVIDIA full-stack AI platform that turns massive streams of data into faster, more capable AI systems.",no
2026-06-17T07:02:28.000+08:00,5508,106,13,3,yes,"supply chain; reindustrialization america; coherentcorp ceo; industrial chapter; sherman texas","https://x.com/nvidianewsroom/status/2067020011101712608","From Sherman, Texas, Jensen sat with  @CoherentCorp  CEO Jim Anderson to discuss the reindustrialization of America and how advanced US manufacturing and workers are powering the nation's next industrial chapter.  It depends on the people, factories, and American supply chains","From Sherman, Texas, Jensen sat with  @CoherentCorp  CEO Jim Anderson to discuss the reindustrialization of America and how advanced US manufacturing and workers are powering the nation's next industrial chapter.  It depends on the people, factories, and American supply chains",yes
2026-06-17T06:17:43.000+08:00,13994,256,33,10,yes,"nvidia; nvidia ceo; coherentcorp expands; huang joined; ai infrastructure; energy efficiency","https://x.com/nvidianewsroom/status/2067008749634474273","NVIDIA CEO Jensen Huang joined Coherent CEO Jim Anderson and local government leaders today as  @CoherentCorp  expands U.S. capacity to manufacture advanced components that enable AI infrastructure at scale, speed and energy efficiency.  The expansion accelerates the","NVIDIA CEO Jensen Huang joined Coherent CEO Jim Anderson and local government leaders today as  @CoherentCorp  expands U.S. capacity to manufacture advanced components that enable AI infrastructure at scale, speed and energy efficiency.  The expansion accelerates the",no
2026-06-13T21:45:00.000+08:00,13299,141,29,8,yes,"nvidia; writes clinical; patient conversations; specialized ai; working abridge","https://x.com/nvidianewsroom/status/2065792554558181453","NVIDIA is working with Abridge on a specialized AI that understands doctor-patient conversations, writes clinical notes, and supports better decisions right inside existing workflows.  Helping give clinicians time back for patient care.","NVIDIA is working with Abridge on a specialized AI that understands doctor-patient conversations, writes clinical notes, and supports better decisions right inside existing workflows.  Helping give clinicians time back for patient care.",no
2026-06-13T08:32:58.000+08:00,6392,43,8,2,no,"nvidia; digital biology; accelerated computing; nvidia vp; fortune brainstorm; kimberly powell","https://x.com/nvidianewsroom/status/2065593234655436971","At Fortune Brainstorm Tech, NVIDIA VP of Healthcare Kimberly Powell discussed how accelerated computing, open biology models, and digital biology are helping researchers move faster from question to discovery and build more powerful pipelines for new medicines.","At Fortune Brainstorm Tech, NVIDIA VP of Healthcare Kimberly Powell discussed how accelerated computing, open biology models, and digital biology are helping researchers move faster from question to discovery and build more powerful pipelines for new medicines.",no
2026-06-12T21:30:00.000+08:00,5593,115,14,5,yes,"nvidia; accelerated computing; healthcare breakthroughs; ai; nvidia rory; detecting disease","https://x.com/nvidianewsroom/status/2065426393291477229","AI is generating healthcare breakthroughs: detecting disease earlier, designing medicines faster, and giving clinicians more time with patients.  At last week’s Bold Bets summit in Washington D.C., NVIDIA’s Rory Kelleher discussed how accelerated computing makes it possible.","AI is generating healthcare breakthroughs: detecting disease earlier, designing medicines faster, and giving clinicians more time with patients.  At last week’s Bold Bets summit in Washington D.C., NVIDIA’s Rory Kelleher discussed how accelerated computing makes it possible.",no
2026-06-12T02:28:43.000+08:00,4556,99,16,5,yes,"nvidia; nvidia founder; accelerator award; ai education; education accelerated; washingtonainet","https://x.com/nvidianewsroom/status/2065139181102522551","Congratulations to NVIDIA co-founder  @ChrisMlachowsky  on receiving  @WashingtonAINet ’s Founder’s Education Accelerator Award, recognizing his work to expand access to AI education and accelerated computing.  His message to the room: AI will give students and workers “the most","Congratulations to NVIDIA co-founder  @ChrisMlachowsky  on receiving  @WashingtonAINet ’s Founder’s Education Accelerator Award, recognizing his work to expand access to AI education and accelerated computing.  His message to the room: AI will give students and workers “the most",no
2026-06-11T04:01:09.000+08:00,18294,375,61,15,yes,"nvidia; nvidia ceo; american dream; jensen huang; episode hooverinst; engine innovation","https://x.com/nvidianewsroom/status/2064800052753641875","NVIDIA CEO Jensen Huang reflects on the American dream in the inaugural episode of  @HooverInst ’s Only in America.  In conversation with  @CondoleezzaRice , he shares how risk-taking, second chances, and the freedom to build fuel America’s role as a global engine of innovation.","NVIDIA CEO Jensen Huang reflects on the American dream in the inaugural episode of  @HooverInst ’s Only in America.  In conversation with  @CondoleezzaRice , he shares how risk-taking, second chances, and the freedom to build fuel America’s role as a global engine of innovation.",yes
2026-06-11T04:01:09.000+08:00,3501,11,5,1,no,"watch episode; episode; watch","https://x.com/nvidianewsroom/status/2064800054708207886","Watch the full episode now ","Watch the full episode now ",no
2026-06-09T01:02:52.000+08:00,46899,301,74,21,yes,"samsung; nvidia; korea ai; nvidia ceo; inception startups; ecosystem","https://x.com/nvidianewsroom/status/2064030410196103615","At a Seoul reception, government leaders, Samsung, SK, LG, NAVER, Doosan, and NVIDIA Inception startups gathered as Korea helps co-build the global AI ecosystem.  NVIDIA CEO Jensen Huang’s message to Korea’s AI ecosystem: this is your time to help build what’s next.","At a Seoul reception, government leaders, Samsung, SK, LG, NAVER, Doosan, and NVIDIA Inception startups gathered as Korea helps co-build the global AI ecosystem.  NVIDIA CEO Jensen Huang’s message to Korea’s AI ecosystem: this is your time to help build what’s next.",no
2026-06-08T16:03:05.000+08:00,46724,394,51,29,yes,"nvidia; korea naver; stack nvidia; founder chairman; dsx jensen; gigawatt scale","https://x.com/nvidianewsroom/status/2063894568714555893","NAVER is building a full-stack NVIDIA AI factory in Korea with NVIDIA DSX.  Jensen met with  @official_NAVER  founder and chairman Haejin Lee while in Korea as NAVER plans to expand GAK Sejong to 55 megawatts and beyond to gigawatt scale.  Read more:  https:// nvda.ws/3PQa4yK","NAVER is building a full-stack NVIDIA AI factory in Korea with NVIDIA DSX.  Jensen met with  @official_NAVER  founder and chairman Haejin Lee while in Korea as NAVER plans to expand GAK Sejong to 55 megawatts and beyond to gigawatt scale.  Read more:  https:// nvda.ws/3PQa4yK",no
2026-06-08T15:25:03.000+08:00,44929,277,36,19,yes,"nvidia; ai changing; nvidia hmg; hmgnewsroom leadership; mobility physical; jensen met","https://x.com/nvidianewsroom/status/2063884999858749511","AI is changing how vehicles, factories, and robots are built.  Jensen met with  @HMGnewsroom  leadership to discuss NVIDIA and HMG’s work across mobility and physical AI.","AI is changing how vehicles, factories, and robots are built.  Jensen met with  @HMGnewsroom  leadership to discuss NVIDIA and HMG’s work across mobility and physical AI.",no
2026-06-08T11:08:17.000+08:00,122567,855,124,37,yes,"nvidia; data center; gpu; lg robotics; ai factory; gpu cloud; chairman koo","https://x.com/nvidianewsroom/status/2063820382574903409","NVIDIA and LG Group announced plans to build an AI factory to support LG’s robotics, autonomous driving, data center technologies and GPU cloud services.  Jensen met with LG Chairman Koo Kwang-mo as the companies expand their AI collaboration.  Read more:  https:// nvda.ws/4eaRx8c","NVIDIA and LG Group announced plans to build an AI factory to support LG’s robotics, autonomous driving, data center technologies and GPU cloud services.  Jensen met with LG Chairman Koo Kwang-mo as the companies expand their AI collaboration.  Read more:  https:// nvda.ws/4eaRx8c",no
2026-06-08T09:38:44.000+08:00,184706,538,84,30,yes,"nvidia; data center; ai factory; nvidia doosan; explore robotics; advance physical","https://x.com/nvidianewsroom/status/2063797846525267977","Today, NVIDIA and Doosan Group announced a collaboration to advance physical AI and AI factory infrastructure.  Our companies will explore robotics, AI factory power solutions and advanced electronics materials for next-generation data center systems.  Read more:","Today, NVIDIA and Doosan Group announced a collaboration to advance physical AI and AI factory infrastructure.  Our companies will explore robotics, AI factory power solutions and advanced electronics materials for next-generation data center systems.  Read more:",no
2026-06-08T08:48:25.000+08:00,14064,209,26,5,yes,"hynix; nvidia; memory; partnership nvidia; codevelop memory; ai infrastructure; huang sk","https://x.com/nvidianewsroom/status/2063785184726552723","Speaking with reporters in Seoul, NVIDIA CEO Jensen Huang and SK Group Chairman Chey Tae-won outlined an expanded AI partnership.  NVIDIA and  @SKhynix  announced a multiyear partnership to codevelop memory for NVIDIA platforms spanning AI infrastructure, personal AI and physical","Speaking with reporters in Seoul, NVIDIA CEO Jensen Huang and SK Group Chairman Chey Tae-won outlined an expanded AI partnership.  NVIDIA and  @SKhynix  announced a multiyear partnership to codevelop memory for NVIDIA platforms spanning AI infrastructure, personal AI and physical",no
2026-06-08T08:48:26.000+08:00,3909,33,3,1,no,"nvidia; ai cloud; nvidia dsx; korea using; platform support; build gigawatt","https://x.com/nvidianewsroom/status/2063785188606324857","NVIDIA’s work with SK also extends to AI infrastructure.  SK Telecom plans to build a gigawatt-scale AI Cloud in Korea using the NVIDIA DSX platform, to support sovereign, physical and agentic AI services.","NVIDIA’s work with SK also extends to AI infrastructure.  SK Telecom plans to build a gigawatt-scale AI Cloud in Korea using the NVIDIA DSX platform, to support sovereign, physical and agentic AI services.",no
2026-06-05T13:31:26.000+08:00,64414,714,89,37,yes,"nvidia; meeting nvidia; touchdown seoul; ecosystem korea; partner ecosystem; looking forward","https://x.com/nvidianewsroom/status/2062769244018974835","Touchdown, Seoul.  Looking forward to meeting with NVIDIA's incredible partner ecosystem in Korea.","Touchdown, Seoul.  Looking forward to meeting with NVIDIA's incredible partner ecosystem in Korea.",yes
2026-06-03T01:20:51.000+08:00,14228,360,53,13,yes,"nvidia; arm; agentic ai; nvidia rtx; cloud pc; ecosystem creators","https://x.com/nvidianewsroom/status/2061860610514530466","Agentic AI is moving from cloud to PC.  On stage with  @Arm  CEO Rene Haas at COMPUTEX, NVIDIA CEO Jensen Huang spotlighted NVIDIA RTX Spark, a new class of Windows PCs bringing the full CUDA and RTX ecosystem to creators, AI developers and gamers.","Agentic AI is moving from cloud to PC.  On stage with  @Arm  CEO Rene Haas at COMPUTEX, NVIDIA CEO Jensen Huang spotlighted NVIDIA RTX Spark, a new class of Windows PCs bringing the full CUDA and RTX ecosystem to creators, AI developers and gamers.",no
2026-06-03T00:45:26.000+08:00,28719,201,23,19,yes,"nvidia; computex booth; rtx spark; booth tour; partner demos; selfies nvidia","https://x.com/nvidianewsroom/status/2061851695907221850","COMPUTEX booth tour:  Partner demos. Selfies. And NVIDIA RTX Spark making its show-floor debut.","COMPUTEX booth tour:  Partner demos. Selfies. And NVIDIA RTX Spark making its show-floor debut.",no
2026-06-02T23:01:56.000+08:00,7298,118,13,3,yes,"nvidia; ai infrastructure; nvlink fusion; nvidia marvell; computex keynote; jensen dropped","https://x.com/nvidianewsroom/status/2061825648524414984","Jensen dropped by  @MarvellTech  CEO Matt Murphy’s COMPUTEX keynote to spotlight how connectivity is shaping the next era of AI factories.  Through NVIDIA NVLink Fusion, NVIDIA and Marvell are giving customers more ways to build and scale next-gen AI infrastructure.","Jensen dropped by  @MarvellTech  CEO Matt Murphy’s COMPUTEX keynote to spotlight how connectivity is shaping the next era of AI factories.  Through NVIDIA NVLink Fusion, NVIDIA and Marvell are giving customers more ways to build and scale next-gen AI infrastructure.",no
2026-06-02T00:54:52.000+08:00,32132,200,29,10,yes,"#nvidiagtc; tsmc; nvidia; semiconductor; chip; fab; nvidiagtc tsmc; adopting nvidia; accelerated computing; cuda","https://x.com/nvidianewsroom/status/2061491683011744078","News at #NVIDIAGTC:  TSMC is using NVIDIA accelerated computing and AI to advance semiconductor design and manufacturing.  The company is adopting NVIDIA CUDA-X, Metropolis, TAO Toolkit, and Omniverse to accelerate chip design, optimize fab operations, and sharpen defect","News at #NVIDIAGTC:  TSMC is using NVIDIA accelerated computing and AI to advance semiconductor design and manufacturing.  The company is adopting NVIDIA CUDA-X, Metropolis, TAO Toolkit, and Omniverse to accelerate chip design, optimize fab operations, and sharpen defect",yes
2026-06-02T00:10:41.000+08:00,39192,496,58,15,yes,"#nvidiagtc; nvidia; nvidia korea; future ai; jensen joined","https://x.com/nvidianewsroom/status/2061480565782597751","After an eventful #NVIDIAGTC Taipei 2026 keynote day, Jensen joined NVIDIA’s Korea partners to toast the AI builders shaping the future of AI and look ahead to his next stop.  See you later this week in Seoul.","After an eventful #NVIDIAGTC Taipei 2026 keynote day, Jensen joined NVIDIA’s Korea partners to toast the AI builders shaping the future of AI and look ahead to his next stop.  See you later this week in Seoul.",yes
2026-06-01T13:51:35.000+08:00,57859,341,76,29,no,"nvidia; drive hyperion; ecosystem robotaxi; uber autobrains; ready fleets","https://x.com/nvidianewsroom/status/2061324761066566057","NVIDIA announces a major expansion of NVIDIA DRIVE Hyperion ecosystem, the robotaxi-ready platform built for global level 4-ready fleets.   @HUMAIN ,  @VinFastofficial  with  @Autobrains_AI , and  @Uber  with Autobrains are working to bring DRIVE Hyperion-powered robotaxi programs across","NVIDIA announces a major expansion of NVIDIA DRIVE Hyperion ecosystem, the robotaxi-ready platform built for global level 4-ready fleets.   @HUMAIN ,  @VinFastofficial  with  @Autobrains_AI , and  @Uber  with Autobrains are working to bring DRIVE Hyperion-powered robotaxi programs across",no
2026-06-01T13:38:09.000+08:00,57964,192,36,21,no,"#nvidiagtc; nvidia; shortage; healthcare foxconn; taiwan initiative; robots nvidiagtc; ai workforces","https://x.com/nvidianewsroom/status/2061321380184883290","The ""Healthy Taiwan"" initiative is setting a global standard for healthcare.   Foxconn and top medical centers are partnering with NVIDIA to tackle clinician shortages using AI workforces and live Nurabot nursing robots.  #NVIDIAGTC  Read the release ","The ""Healthy Taiwan"" initiative is setting a global standard for healthcare.   Foxconn and top medical centers are partnering with NVIDIA to tackle clinician shortages using AI workforces and live Nurabot nursing robots.  #NVIDIAGTC  Read the release ",no
2026-06-01T13:07:55.000+08:00,65924,527,106,18,yes,"#nvidiagtc; nvidia; ai agent; nvidiagtc jensen; available github; simulation frameworks; omniverse libraries","https://x.com/nvidianewsroom/status/2061313771239317518","At #NVIDIAGTC, Jensen announced a major open source collection of physical AI agent skills and tools, available now on GitHub.  The new collection helps agents tap into NVIDIA technologies including Omniverse libraries, Cosmos world foundation models, Isaac simulation frameworks,","At #NVIDIAGTC, Jensen announced a major open source collection of physical AI agent skills and tools, available now on GitHub.  The new collection helps agents tap into NVIDIA technologies including Omniverse libraries, Cosmos world foundation models, Isaac simulation frameworks,",yes
2026-06-01T13:04:08.000+08:00,44952,282,70,17,no,"#nvidiagtc; nvidia; reference humanoid; robot open; isaac gr00t","https://x.com/nvidianewsroom/status/2061312819480392042","News at #NVIDIAGTC Taipei:  NVIDIA announces the NVIDIA Isaac GR00T Reference Humanoid Robot, the first open humanoid robot reference design for robotics research.  Read the release ","News at #NVIDIAGTC Taipei:  NVIDIA announces the NVIDIA Isaac GR00T Reference Humanoid Robot, the first open humanoid robot reference design for robotics research.  Read the release ",no
2026-06-01T13:04:08.000+08:00,5137,25,,2,no,"humanoid development; gr00t platform; combined unitreerobotics; reference design; built isaac","https://x.com/nvidianewsroom/status/2061312820948422665","Built on the Isaac GR00T platform, combined with  @UnitreeRobotics  H2,  @SharpaRobotics  five-fingered hands, Jetson Thor compute, and Isaac GR00T open software and models, the reference design gives researchers everything they need to accelerate humanoid development from data to","Built on the Isaac GR00T platform, combined with  @UnitreeRobotics  H2,  @SharpaRobotics  five-fingered hands, Jetson Thor compute, and Isaac GR00T open software and models, the reference design gives researchers everything they need to accelerate humanoid development from data to",no
2026-06-01T12:57:21.000+08:00,75637,320,69,9,yes,"#nvidiagtc; nvidia; vla model; nvidia introduces; alpamayo super; open driving; robotaxis reason","https://x.com/nvidianewsroom/status/2061311112059003264","News at #NVIDIAGTC Taipei:  NVIDIA introduces Alpamayo 2 Super, its most powerful open driving foundation model to date.  The open 32-billion-parameter reasoning VLA model is designed to help developers build safe, scalable level 4 robotaxis that reason, plan and act across the","News at #NVIDIAGTC Taipei:  NVIDIA introduces Alpamayo 2 Super, its most powerful open driving foundation model to date.  The open 32-billion-parameter reasoning VLA model is designed to help developers build safe, scalable level 4 robotaxis that reason, plan and act across the",yes
2026-06-01T12:57:21.000+08:00,4803,20,1,1,no,"read release; release; read","https://x.com/nvidianewsroom/status/2061311113552171030","Read the release ","Read the release ",no
2026-06-01T12:54:15.000+08:00,46843,219,37,8,yes,"nvidia; inference; training; nvidia cosmos; edge real; launches model; nano; accuracy robotics","https://x.com/nvidianewsroom/status/2061310335064142288","NVIDIA Cosmos 3 launches with a full model family — Cosmos Super for highest-accuracy robotics and AV post-training, Cosmos Nano for high-speed video and action reasoning, and Cosmos Edge for real-time edge inference.  Read the release   https:// nvda.ws/3RO6SnG","NVIDIA Cosmos 3 launches with a full model family — Cosmos Super for highest-accuracy robotics and AV post-training, Cosmos Nano for high-speed video and action reasoning, and Cosmos Edge for real-time edge inference.  Read the release   https:// nvda.ws/3RO6SnG",yes
2026-06-01T12:54:16.000+08:00,4962,13,1,,no,"#nvidiagtc; nvidia; cosmos coalition; agilexrobotics bfl_ai; developers including","https://x.com/nvidianewsroom/status/2061310336716652973","Also announced at #NVIDIAGTC: The Cosmos Coalition.  A global collaboration of world model builders and AI developers including  @AgilexRobotics ,  @bfl_ai ,  @GeneralistAI , @LTXStudio,  @runwayml  and  @SkildAI .","Also announced at #NVIDIAGTC: The Cosmos Coalition.  A global collaboration of world model builders and AI developers including  @AgilexRobotics ,  @bfl_ai ,  @GeneralistAI , @LTXStudio,  @runwayml  and  @SkildAI .",no
2026-06-01T12:43:40.000+08:00,806284,2.8K,436,171,no,"nvidia; ai supercomputer; nvidia openshell; agents windows; gb300 run; deskside","https://x.com/nvidianewsroom/status/2061307670607319201","Introducing NVIDIA DGX Station for Windows, the world's most powerful deskside AI supercomputer with Windows powered by NVIDIA GB300.   Run frontier AI models with up to 1 trillion parameters locally  Build and run secure AI agents on Windows with NVIDIA OpenShell  Built by","Introducing NVIDIA DGX Station for Windows, the world's most powerful deskside AI supercomputer with Windows powered by NVIDIA GB300.   Run frontier AI models with up to 1 trillion parameters locally  Build and run secure AI agents on Windows with NVIDIA OpenShell  Built by",no
