timestamp,views,likes,retweets,replies,hasImages,keywords,tweetUrl,text,translated_text
2026-07-07T08:57:33.000+08:00,17020,41,2,1,no,"research k2; use kimi; maybe glm; looking fwd","https://x.com/tphuang/status/2074296730271576436","Which ones are you all looking fwd to the most? For me - it's K3 bc I use Kimi for deep research. K2.6 is just not there yet if I want to do something really thorough & a huge leap is needed to persistently complete a long research task.  Maybe GLM could do it, but it keeps","Which ones are you all looking fwd to the most? For me - it's K3 bc I use Kimi for deep research. K2.6 is just not there yet if I want to do something really thorough & a huge leap is needed to persistently complete a long research task.  Maybe GLM could do it, but it keeps"
2026-07-07T08:59:11.000+08:00,2001,10,,1,yes,"advanced packaging; packaging; supply chain; china advanced","https://x.com/tphuang/status/2074297141590138956","my currently active effort is getting it to go through China's advanced packaging industry and map out the full supply chain. Based on previous efforts on large topic like this, it will probably disappoint me.","my currently active effort is getting it to go through China's advanced packaging industry and map out the full supply chain. Based on previous efforts on large topic like this, it will probably disappoint me."
2026-07-07T08:59:51.000+08:00,1518,12,,,no,"glm deepseek; kimi","https://x.com/tphuang/status/2074297309295161817","I will say in terms of token generation & allowance, Kimi is so much more generous than GLM. Although DeepSeek remains the king of low cost AI.","I will say in terms of token generation & allowance, Kimi is so much more generous than GLM. Although DeepSeek remains the king of low cost AI."
2026-07-07T06:45:38.000+08:00,3846,50,11,2,yes,"#4; denza brand; sales byd; brazil june; models dolphin; mini","https://x.com/tphuang/status/2074263533093863492","Brazil June auto sales: BYD is up to #4 w/ 8.2% share & 21254 sales (+ some number of Denza brand)  Its top models are Dolphin Mini, Dolphin & Song. They likely will start producing these popular models locally in large number by 2nd half of this yr.  Other top Chinese brands are","Brazil June auto sales: BYD is up to #4 w/ 8.2% share & 21254 sales (+ some number of Denza brand)  Its top models are Dolphin Mini, Dolphin & Song. They likely will start producing these popular models locally in large number by 2nd half of this yr.  Other top Chinese brands are"
2026-07-07T04:28:40.000+08:00,3707,49,9,2,yes,"fyp energy; consumption carbon; china 15th; 20t rmb; power installation","https://x.com/tphuang/status/2074229062545924181","China's 15th FYP energy target show: 5.4 TW of total power installation 50% non-fossil fuel power generation & electricity being 35% of total energy consumption carbon intensity dropping by > 10% 420 GW of power transmission capacity from West to East. 20T RMB of investment","China's 15th FYP energy target show: 5.4 TW of total power installation 50% non-fossil fuel power generation & electricity being 35% of total energy consumption carbon intensity dropping by > 10% 420 GW of power transmission capacity from West to East. 20T RMB of investment"
2026-07-07T02:48:12.000+08:00,2995,33,2,1,yes,"ai drug; baidu biomap; rentosertib phase; gdm alphafold","https://x.com/tphuang/status/2074203777578512860","While big techs have joined GDM's Alphafold & Baidu's BioMap in AI drug discovery, new piece from Bioseedin argues they might already by late.  英矽智能, AI-Native biotech company, has its drug rentosertib in phase 3 trials. In AIDD, there are 6 phases: model, wet lab validation,","While big techs have joined GDM's Alphafold & Baidu's BioMap in AI drug discovery, new piece from Bioseedin argues they might already by late.  英矽智能, AI-Native biotech company, has its drug rentosertib in phase 3 trials. In AIDD, there are 6 phases: model, wet lab validation,"
2026-07-07T00:12:15.000+08:00,5415,50,7,3,yes,"deepseek v4; deepco cli; coding assistant; focused ai; cli tried","https://x.com/tphuang/status/2074164534474916141","Very interesting, we now have a DeepSeek v4 focused AI coding assistant.  https:// github.com/lessweb/deepco de-cli … Has anyone tried this?","Very interesting, we now have a DeepSeek v4 focused AI coding assistant.  https:// github.com/lessweb/deepco de-cli … Has anyone tried this?"
2026-07-06T21:59:59.000+08:00,4113,46,4,2,yes,"cnnc production; facility sichuan; isotope including; asia largest","https://x.com/tphuang/status/2074131245907259438","CNNC put into production Asia's Largest Sealed traditions source facility in Sichuan.  70+ isotope including C-14, Co-57, IKr-85, Cf-252, Cs-137, Co-60, Sr/Y-90, Am-241 & Ni-63 for different applications.  This is vertically integrated including CNN's reactors, processing, QC &","CNNC put into production Asia's Largest Sealed traditions source facility in Sichuan.  70+ isotope including C-14, Co-57, IKr-85, Cf-252, Cs-137, Co-60, Sr/Y-90, Am-241 & Ni-63 for different applications.  This is vertically integrated including CNN's reactors, processing, QC &"
2026-07-06T23:47:43.000+08:00,1449,13,2,,yes,"grid connect; power hualong; smr acp; great bay; taipingling npp","https://x.com/tphuang/status/2074158361231184263","Great Bay Area's Taipingling NPP unit 2 has grid connected & started transmitting power.  Hualong/HPR-1 fleet continue to expand in China. Several projects that started in 2021 are likely the next to grid connect, especially the 1st SMR ACP-100","Great Bay Area's Taipingling NPP unit 2 has grid connected & started transmitting power.  Hualong/HPR-1 fleet continue to expand in China. Several projects that started in 2021 are likely the next to grid connect, especially the 1st SMR ACP-100"
2026-07-06T23:43:11.000+08:00,6485,55,9,2,yes,"battery 天行; 8c charging; catl launching; allowing 6m48s","https://x.com/tphuang/status/2074157217981309368","CATL launching new 8C charging battery 天行-2 for light commercial vehicles. Allowing 6m48s to 80% & 8m56s to full. 2:30 extra to fully charge at -20 C.  CATL also signed agreement w/ J&T for green transition of logistics sector. It is building up flash charging & swapping","CATL launching new 8C charging battery 天行-2 for light commercial vehicles. Allowing 6m48s to 80% & 8m56s to full. 2:30 extra to fully charge at -20 C.  CATL also signed agreement w/ J&T for green transition of logistics sector. It is building up flash charging & swapping"
2026-07-06T09:55:18.000+08:00,9209,54,13,4,yes,"fab; supply chain; kyber midplane; hybrid material; layer stack; scaling production","https://x.com/tphuang/status/2073948874792702404","Kyber midplane is built from hybrid material system: M9-grade CCL + Quartz/Q-fabric & PTFE (Teflon based)  Anyone that's followed upstream supply chain can tell you scaling up production while maintaining quality of this is super challenging.  + combine this into 78-layer stack","Kyber midplane is built from hybrid material system: M9-grade CCL + Quartz/Q-fabric & PTFE (Teflon based)  Anyone that's followed upstream supply chain can tell you scaling up production while maintaining quality of this is super challenging.  + combine this into 78-layer stack"
2026-07-06T21:47:55.000+08:00,4079,62,6,5,yes,"brazil china; export country; export nev; auto mkt","https://x.com/tphuang/status/2074128211282182644","China's broad auto export & NEV export by country for May: Brazil is China's largest NEV mkt followed by Australia, Thailand & Philippines.  The most obvious different for auto mkt overall is the presence of Russia followed by Mexico in the top 4.  Unclear if ""export"" is real","China's broad auto export & NEV export by country for May: Brazil is China's largest NEV mkt followed by Australia, Thailand & Philippines.  The most obvious different for auto mkt overall is the presence of Russia followed by Mexico in the top 4.  Unclear if ""export"" is real"
2026-07-06T18:34:57.000+08:00,6556,73,10,2,yes,"robot export; china robot; china; 20b rmb; amrs welding","https://x.com/tphuang/status/2074079647789162799","China's robot export thru May reached ~20B RMB across 10.377m unit to 150 countries/regions EU & ASEAN are the main destination Robot vacuum account for 70% of the export. Industrial robot export hit 70k AMRs, welding robot & robot all also increased.","China's robot export thru May reached ~20B RMB across 10.377m unit to 150 countries/regions EU & ASEAN are the main destination Robot vacuum account for 70% of the export. Industrial robot export hit 70k AMRs, welding robot & robot all also increased."
2026-07-06T18:31:04.000+08:00,11752,108,9,11,yes,"honda; sales decreased; irrelevance china; 2022","https://x.com/tphuang/status/2074078670113710554","Honda's deep dive into complete irrelevance in China.  Its June sales decreased to just 32474 (-44.5% YoY) 205,818 in 2025H1 (-34.7% YoY) See below for the sales reduction in China since 2022","Honda's deep dive into complete irrelevance in China.  Its June sales decreased to just 32474 (-44.5% YoY) 205,818 in 2025H1 (-34.7% YoY) See below for the sales reduction in China since 2022"
2026-07-06T05:36:59.000+08:00,7939,54,7,2,yes,"display; byd seal; smaller seagull; turn radius; 08 95m","https://x.com/tphuang/status/2073883868948508684","The 5.15m long BYD Seal 08 has a 4.95m turn radius, similar to the much smaller Seagull.  Note the agile movement it displays getting around tight spots. Modern tech is bringing luxuries tech features to a very fairly priced segment.","The 5.15m long BYD Seal 08 has a 4.95m turn radius, similar to the much smaller Seagull.  Note the agile movement it displays getting around tight spots. Modern tech is bringing luxuries tech features to a very fairly priced segment."
2026-07-06T02:16:26.000+08:00,5172,61,6,1,yes,"spacesail satellites; 324 planned; launched today; 20 sats","https://x.com/tphuang/status/2073833396137050445","The 15th batch of SpaceSail satellites just launched today (20 sats got launched, 238 have been launched overall). We probably need 4 more launches to hit the 324 they planned by end of July. Things are speeding up.","The 15th batch of SpaceSail satellites just launched today (20 sats got launched, 238 have been launched overall). We probably need 4 more launches to hit the 324 they planned by end of July. Things are speeding up."
2026-07-06T02:04:27.000+08:00,25706,132,16,3,yes,"node; ascend 950pr; supernode sell; korean mkt; px h20; cann globally","https://x.com/tphuang/status/2073830379409014902","As HW seeks to expand Ascend/CANN globally, it's partnering up w/ SK Shieldus & Hanson PNS to enter Korean mkt.  Apparently, Ascend-950PR is selling for 1/4 the px of H20, which would put 950PR @ 2.5-3K. If 950DT sells for $4k, then a 1024-card SuperNode might only sell for $5-6","As HW seeks to expand Ascend/CANN globally, it's partnering up w/ SK Shieldus & Hanson PNS to enter Korean mkt.  Apparently, Ascend-950PR is selling for 1/4 the px of H20, which would put 950PR @ 2.5-3K. If 950DT sells for $4k, then a 1024-card SuperNode might only sell for $5-6"
2026-07-06T02:04:27.000+08:00,2493,40,3,1,yes,"tau scaling; bandwidth expansion; expansion hw; ub latency; optical power","https://x.com/tphuang/status/2073830382508626338","This is likely just the 1st step for global expansion. HW has mapped out Tau Scaling @ system scale for its AI product.  Improvements include: UB latency to just 100ns Hi-ONE bandwidth expansion to 8 Tb/s & SerDes to 5cm 3D Folding of Optical I/O, power delivery to all be closer","This is likely just the 1st step for global expansion. HW has mapped out Tau Scaling @ system scale for its AI product.  Improvements include: UB latency to just 100ns Hi-ONE bandwidth expansion to 8 Tb/s & SerDes to 5cm 3D Folding of Optical I/O, power delivery to all be closer"
2026-07-05T20:33:03.000+08:00,84684,688,162,23,yes,"desalination testing; china largest; energy recovery; produced positive; displacement rotor","https://x.com/tphuang/status/2073746983748026791","China's largest seawater desalination testing facility has completed testing of 1st batch of domestically produced positive-displacement rotor type energy recovery devices.  China currently produces > 3mt of fresh water/day via desalination, growing 10-15% per yr.  Goal here is","China's largest seawater desalination testing facility has completed testing of 1st batch of domestically produced positive-displacement rotor type energy recovery devices.  China currently produces > 3mt of fresh water/day via desalination, growing 10-15% per yr.  Goal here is"
2026-07-05T18:28:50.000+08:00,7342,63,12,3,yes,"dram; chip; ai chip; chip startup; 3d dram; hbf design; kv cache; ai","https://x.com/tphuang/status/2073715720697913726","It's sometimes really hard to know which AI chip startup they are talking about. Most recently, Leadcore Semi demonstrated HBF+ design in partnership w/ CiMicro that combines High Bandwidth Nor Flash w/ 3D DRAM (for latter's RT KV Cache).  the idea is significantly lowering cost","It's sometimes really hard to know which AI chip startup they are talking about. Most recently, Leadcore Semi demonstrated HBF+ design in partnership w/ CiMicro that combines High Bandwidth Nor Flash w/ 3D DRAM (for latter's RT KV Cache).  the idea is significantly lowering cost"
2026-07-05T18:18:20.000+08:00,11370,101,11,1,yes,"nand; dram; 3d dram; switch 18nm; cxmt portion; circuit folding; solution nand","https://x.com/tphuang/status/2073713080588980439","CXMT portion: 3D DRAM has been worked on for several yrs now. In terms of difficulty level: 3D NAND < 3D DRAM < 3D IC/circuit folding  Eventually, DRAM cells can't shrink any further, so going 3D is the only possible solution. NAND made that switch at 18nm? DRAM likely at 10nm.","CXMT portion: 3D DRAM has been worked on for several yrs now. In terms of difficulty level: 3D NAND < 3D DRAM < 3D IC/circuit folding  Eventually, DRAM cells can't shrink any further, so going 3D is the only possible solution. NAND made that switch at 18nm? DRAM likely at 10nm."
2026-07-05T18:10:41.000+08:00,14904,176,19,14,no,"supply chain; iran conflict; blockaded relies; food dependent; blob tw; helicopters persistent","https://x.com/tphuang/status/2073711153876791381","Iran conflict has really neutered brain cells of the blob. TW is fully energy dependent & 70% food dependent + can easily be blockaded. Relies on supply chain from surrounding countries. Small island next to China that can be entirely covered by helicopters & persistent UAS.  As","Iran conflict has really neutered brain cells of the blob. TW is fully energy dependent & 70% food dependent + can easily be blockaded. Relies on supply chain from surrounding countries. Small island next to China that can be entirely covered by helicopters & persistent UAS.  As"
2026-07-05T09:13:08.000+08:00,5071,70,9,1,yes,"chip; cmos chips; byd produces; evs applications; barcode scanning","https://x.com/tphuang/status/2073575875195338790","BYD also produces its own CMOS chips for both EVs & other applications. One type is line-scan CIS product for barcode scanning, robot vacuum & more  Its most popular product BF4002 which has up to 3000 fps frame rate & 40% noise reduction vs competitor & 50% greater light","BYD also produces its own CMOS chips for both EVs & other applications. One type is line-scan CIS product for barcode scanning, robot vacuum & more  Its most popular product BF4002 which has up to 3000 fps frame rate & 40% noise reduction vs competitor & 50% greater light"
2026-07-05T09:09:45.000+08:00,5647,52,7,1,yes,"truck cargo; 43t load; operating l4; jdl; km demonstrate","https://x.com/tphuang/status/2073575024942858279","JDL reported here of operating L4 heavy truck cargo carrying 43t full load across 31 km to demonstrate its real world operational capabilities.","JDL reported here of operating L4 heavy truck cargo carrying 43t full load across 31 km to demonstrate its real world operational capabilities."
2026-07-05T06:36:06.000+08:00,3223,30,7,1,yes,"nev hdt; sales nev; june sales; 2nd highest; 30 mom","https://x.com/tphuang/status/2073536354835677482","Initial report for June sales of NEV HDT is 32.5k & 126.2k for the 1st half of the yr.  June sales is up 107% YoY & 30% MoM. Just huge # & likely the 2nd highest NEV penetration ever (Dec was the highest)","Initial report for June sales of NEV HDT is 32.5k & 126.2k for the 1st half of the yr.  June sales is up 107% YoY & 30% MoM. Just huge # & likely the 2nd highest NEV penetration ever (Dec was the highest)"
2026-07-05T02:38:38.000+08:00,4383,52,7,2,yes,"seal 08; 4wd tai; blade production; evs finally; 200k range","https://x.com/tphuang/status/2073476597902893392","Orders for Seal 08 has been really good. BYD now has Seal 08 & Da Tang both selling well in the 200k+ range. That will continue to increase as more higher end models get launched from higher blade 2.0 production.  Delivery of 4WD Tai-7 EVs have finally started. lol that's how","Orders for Seal 08 has been really good. BYD now has Seal 08 & Da Tang both selling well in the 200k+ range. That will continue to increase as more higher end models get launched from higher blade 2.0 production.  Delivery of 4WD Tai-7 EVs have finally started. lol that's how"
2026-07-05T02:07:00.000+08:00,9473,107,1,3,no,"#1; updated zcode; cadence updated; speed chinese; product improvements; impressed zai_org","https://x.com/tphuang/status/2073468633502638543","I am really impressed by  @Zai_org  cadence. I first updated ZCode to 3.2.3 yesterday morning & by that afternoon, it was already making 3.2.5 available.  In terms of product improvements speed, I would put them #1 among Chinese labs.","I am really impressed by  @Zai_org  cadence. I first updated ZCode to 3.2.3 yesterday morning & by that afternoon, it was already making 3.2.5 available.  In terms of product improvements speed, I would put them #1 among Chinese labs."
2026-07-04T22:27:40.000+08:00,7295,117,7,1,yes,"spacesail satellite; 324 sat; batch launches; today lm; wanted end","https://x.com/tphuang/status/2073413436466225155","The 13th batch of SpaceSail satellite took off today on a LM-6. Likely another 18 sat batch.  We are still several launches away from the 324-sat constellation they said they wanted by end of this month.","The 13th batch of SpaceSail satellite took off today on a LM-6. Likely another 18 sat batch.  We are still several launches away from the 324-sat constellation they said they wanted by end of this month."
2026-07-04T20:53:02.000+08:00,7071,94,13,4,yes,"performance k9030; tau scaling; 15b transistors; pro power; hybrid bonding","https://x.com/tphuang/status/2073389622801977695","Tau Scaling V2 paper show: K2026 @ 0.9V &2.5 GHz can achieve performance of K9030 Pro @ full power while achieving 41% power draw reduction & 37.5% reduction in area thru hybrid bonding.  K9030 Pro is bw SD8G2 & G3 in power draw / perf. It has 15B Transistors - comparable to A15","Tau Scaling V2 paper show: K2026 @ 0.9V &2.5 GHz can achieve performance of K9030 Pro @ full power while achieving 41% power draw reduction & 37.5% reduction in area thru hybrid bonding.  K9030 Pro is bw SD8G2 & G3 in power draw / perf. It has 15B Transistors - comparable to A15"
2026-07-04T20:53:03.000+08:00,2164,26,4,2,no,"5w k9030pro; achieve ghz; geekbench score; better sd; elite gen","https://x.com/tphuang/status/2073389625628844265","If achieving Geekbench 6 score of 5000 uses 4.5W on K9030Pro & K2026 can get to that w/ 59% of power draw -> 2.65W (better than SD Elite Gen 5)  At full 1.1V, K2026 can achieve 3.1 GHz & 40% bump in SRAM clock! It would be comparable to SD Elite Gen 5 in top end performance","If achieving Geekbench 6 score of 5000 uses 4.5W on K9030Pro & K2026 can get to that w/ 59% of power draw -> 2.65W (better than SD Elite Gen 5)  At full 1.1V, K2026 can achieve 3.1 GHz & 40% bump in SRAM clock! It would be comparable to SD Elite Gen 5 in top end performance"
2026-07-04T20:52:58.000+08:00,3196,51,6,,yes,"performance k9030; tau scaling; 15b transistors; pro power; hybrid bonding","https://x.com/tphuang/status/2073389608096698685","Tau Scaling V2 paper show: K2026 @ 0.9V &2.5 GHz can achieve performance of K9030 Pro @ full power while achieving 41% power draw reduction & 37.5% reduction in area thru hybrid bonding.  K9030 Pro is bw SD8G2 & G3 in power draw / perf. It has 15B Transistors - comparable to A15","Tau Scaling V2 paper show: K2026 @ 0.9V &2.5 GHz can achieve performance of K9030 Pro @ full power while achieving 41% power draw reduction & 37.5% reduction in area thru hybrid bonding.  K9030 Pro is bw SD8G2 & G3 in power draw / perf. It has 15B Transistors - comparable to A15"
2026-07-04T18:38:34.000+08:00,6832,43,5,1,yes,"sales australia; byd quarterly; shark popular; road vehicles","https://x.com/tphuang/status/2073355785300513193","BYD's quarterly sales in Australia thanks to Lethe. Just huge jump across the board in Q2: Sea Lion 6/7/8 & Shark 6 are the more popular ones, although B5 & B8 off road vehicles also seeing some good initial sales","BYD's quarterly sales in Australia thanks to Lethe. Just huge jump across the board in Q2: Sea Lion 6/7/8 & Shark 6 are the more popular ones, although B5 & B8 off road vehicles also seeing some good initial sales"
2026-07-04T18:36:56.000+08:00,9476,68,8,1,yes,"chip; causing inflation; charging piles; ai craze; px; byd continues","https://x.com/tphuang/status/2073355371893182899","AI craze is simply causing inflation everywhere. PCB, SiC chips, capacitors & resistors + all the basic material all seeing px jump. As a result, charging piles also have to raise px by 15%.  In a way, BYD continues to benefit from internal team since it can get some parts at","AI craze is simply causing inflation everywhere. PCB, SiC chips, capacitors & resistors + all the basic material all seeing px jump. As a result, charging piles also have to raise px by 15%.  In a way, BYD continues to benefit from internal team since it can get some parts at"
2026-07-04T10:01:49.000+08:00,7322,18,3,1,no,"globally russia; andy collingwood; admcollingwood talk; conflict continue; increasingly multipolar","https://x.com/tphuang/status/2073225740909195399","This week, I welcomed  @admcollingwood  on my show to talk about this increasingly multipolar world that we live in. His perspectives on Europe's & UK's place globally as Russia/Ukraine and Iran conflict continue to rage.   https:// tphuang.substack.com/p/episode-30-w ith-andy-collingwood …","This week, I welcomed  @admcollingwood  on my show to talk about this increasingly multipolar world that we live in. His perspectives on Europe's & UK's place globally as Russia/Ukraine and Iran conflict continue to rage.   https:// tphuang.substack.com/p/episode-30-w ith-andy-collingwood …"
